domain,home_url,logo_url,status,error
"esseskincare.se","https://esseskincare.se","https://esseskincare.se/wp-content/uploads/2024/09/Esse_logo_only_white_2020_transparent_optimized.png","OK",""
"reedglobal.ae","https://reedglobal.ae","https://www.reedglobal.ae/assets/logo.svg","OK",""
"leekeswindows.co.uk","https://leekeswindows.co.uk","https://www.leekeswindows.co.uk/wp-content/uploads/2019/09/leekes-website-logo.png","OK",""
"aamcofuquayvarinanc.com","https://aamcofuquayvarinanc.com","https://www.aamcofuquayvarinanc.com/wp-content/uploads/2018/09/logo.png","OK",""
"murrelektronik.com.cn","https://murrelektronik.com.cn","https://www.murrelektronik.com.cn/fileadmin/images/murrelektronik_logo.png","OK",""
"wurth.co.nz","https://wurth.co.nz","https://eshop.wurth.co.nz/is-bin/intershop.static/WFS/3120-B1-Site/-/en_GB/webkit_bootstrap/dist/img/wuerth-logo.svg","OK",""
"bauder.ag","https://bauder.ag","https://www.bauder.ag/apple-touch-icon-180x180.png","OK",""
"allianz-sebastiankoch.de","https://allianz-sebastiankoch.de","https://vertretung.allianz.de/content/dam/onemarketing/system/allianz-eagle.svg/_jcr_content/renditions/cq5dam.thumbnail.48.48.png","OK",""
"trulynolencampogrande.com.br","https://trulynolencampogrande.com.br","https://trulynolencampogrande.com.br/wp-content/plugins/revslider/public/assets/assets/dummy.png","OK",""
"culliganofmerrillville.com","https://culliganofmerrillville.com","https://www.culliganofmerrillville.com/images/logos/culligan_water_you_love.svg","OK",""
"pkfcemac.com","","","UNREADABLE",""
"tapflo.hu","https://tapflo.hu","https://tapflo.hu/templates/taplo-new/img/logo.png","OK",""
"orbico.com.mk","https://orbico.com.mk","https://www.orbico.com.mk/assets/images/common/angle/down.svg","OK",""
"lghealthjobs.org","","","UNREADABLE",""
"aamcooklahomacity-yukon.com","https://aamcooklahomacity-yukon.com","https://www.aamcooklahomacity-yukon.com/images/logo.png","OK",""
"aamconorthwestfwy-houston.com","https://aamconorthwestfwy-houston.com","https://www.aamconorthwestfwy-houston.com/images/logo.png","OK",""
"solatube.co.uk","https://solatube.co.uk","https://solatube.co.uk/wp-content/themes/theme5150/img/logo.png","OK",""
"aiesec.gr","https://aiesec.gr","https://aiesec.gr/wp-content/uploads/2017/05/Blue-Logo.png","OK",""
"fimacf.africa","https://fimacf.africa","http://fimacf.africa/cdn/shop/files/Fima_cf_cover_logo_image_4e60af9b-24cc-4251-b12b-58bea7425c25.jpg","OK",""
"forpsi.pl","https://forpsi.pl","https://www.forpsi.pl/ForpsiPL/media/Forpsi/General/forpsi_logo_alphanet.svg","OK",""
"linde-gas.fr","https://linde-gas.fr","https://www.linde-gas.fr/wcsstore/LindeStorefrontAssetStore/icons/UnifyIcons/ico_new-search-white.svg","OK",""
"aontravpro.com","https://aontravpro.com","https://www.aontravpro.com/getmedia/ec330fc2-03d5-4f2d-ab32-c9b5a64629f9/Aon-TravPro-Long434.png","OK",""
"pamarco.co.uk","https://pamarco.co.uk","https://pamarco.com/wp-content/uploads/2021/08/Pamarco-Trans-Logo-With-Tag.png","OK",""
"mtn.zm","https://mtn.zm","https://www.mtn.zm/wp-content/themes/mtn-vivid-wp/public/img/mtn-logo.svg","OK",""
"svnnc.com","https://svnnc.com","https://svnnc.com/wp-content/uploads/2024/09/SVN-Northern-Commercial.png","OK",""
"rocatiles.com","https://rocatiles.com","https://www.rocatiles.com/wp-content/uploads/2021/08/logo.png","OK",""
"europcar.me","https://europcar.me","https://europcar.me/media/img/logo.png","OK",""
"pepsico.fr","","","UNREADABLE",""
"budget.com.do","https://budget.com.do","https://budget.com.do/dist/images/brands-icons/budget.svg","OK",""
"aamcoaustin-burnetrd.com","https://aamcoaustin-burnetrd.com","https://www.aamcoaustin-burnetrd.com/images/logo.png","OK",""
"greatplacetowork.ch","https://greatplacetowork.ch","https://greatplacetowork.ch/wp-content/uploads/2025/04/GPTW_box_logo_RED-100x100.png","OK",""
"freeportwestselfstorage.com","https://freeportwestselfstorage.com","https://www.freeportwestselfstorage.com/wp-content/uploads/2019/11/self-storage-logo.png","OK",""
"mitsubishielectricmalaysia.com","https://mitsubishielectricmalaysia.com","https://www.mitsubishielectricmalaysia.com/wp-content/uploads/2022/08/Logo_dark.svg","OK",""
"honda-limoges.com","https://honda-limoges.com","https://www.honda-limoges.com/images/logo-honda-auto_blanc.svg","OK",""
"mazda-lodz-matsuoka.pl","https://mazda-lodz-matsuoka.pl","https://uploads.mazdalh.eu/uploads/sites/124781/www.mazda-lodz-matsuoka.pl-logonormal.png","OK",""
"eis.com.tr","","","UNREADABLE",""
"bioderma.sg","https://bioderma.sg","https://www.bioderma.sg/themes/custom/bioderma_theme/apple-touch-icon.png","OK",""
"vkf-renzel.co.uk","https://vkf-renzel.co.uk","https://www.vkf-renzel.co.uk/out/ra-theme/img/logos/3/share_logo.png","OK",""
"murrelektronik.pl","https://murrelektronik.pl","https://www.murrelektronik.pl/fileadmin/images/xmurrelektronik_logo.png.pagespeed.ic.ffut0rdfdv.png","OK",""
"ealang.com.cn","https://ealang.com.cn","http://www.ealang.com.cn/Public/home/img/logo.png","OK",""
"reedglobal.ch","https://reedglobal.ch","https://www.reedglobal.ch/assets/logo.svg","OK",""
"europa-union-kassel.de","","","UNREADABLE",""
"aamcoarlington-pantego.com","https://aamcoarlington-pantego.com","https://irp.cdn-website.com/96f83cc1/dms3rep/multi/logo+copy+2.png","OK",""
"medef-ardennes.com","https://medef-ardennes.com","https://www.medef-ardennes.com/bundles/medeffront/img/burger-menu.svg","OK",""
"altengt.com","https://altengt.com","https://www.altengt.com/images/favicon.png","OK",""
"intersport.nl","https://intersport.nl","https://intersport.nl/cdn/shop/t/188/assets/intersport-logo.svg","OK",""
"amtrakvacations.com.au","https://amtrakvacations.com.au","https://www.amtrakvacations.com.au/sites/amtrak/themes/custom/amtrak/logo.png","OK",""
"inductotherm.com.tr","https://inductotherm.com.tr","https://inductotherm.com.tr/wp-content/uploads/sites/42/2019/06/cropped-inductotherm-icon-192x192.png","OK",""
"aliaxis.hu","https://aliaxis.hu","https://www.aliaxis.hu/aliaxis-group/images/logo-white.svg","OK",""
"msmode.de","https://msmode.de","https://www.msmode.de/on/demandware.static/-/Sites/default/dwc43e0cfc/logo/logo-ms.png","OK",""
"dicetek.us","https://dicetek.us","http://www.dicetek.us/favicon.ico","OK",""
"spitex-grauholz.ch","https://spitex-grauholz.ch","https://www.spitex-grauholz.ch/img/spitex2022/ch.spitex-grauholz2022/logo_de-hc59D6517A.svg","OK",""
"advocaremorristownpediatrics.com","https://advocaremorristownpediatrics.com","https://lirp.cdn-website.com/90d3bf0b/dms3rep/multi/opt/Providers1Import-1920w.jpg","OK",""
"shimadzu-techno.co.jp","https://shimadzu-techno.co.jp","https://www.shimadzu-techno.co.jp/themes/custom/shimadzu_an/images/logo/logo_sp.svg","OK",""
"spitexkempt.ch","https://spitexkempt.ch","https://www.spitexkempt.ch/img/spitex2022/ch.spitex-kempt2022/logo_de-hc147718CD.svg","OK",""
"mapfre.com.ve","https://mapfre.com.ve","https://www.mapfre.com.ve/media/Logo-MAPFRE-4.png","OK",""
"airbnb.jp","https://airbnb.jp","https://a0.muscache.com/airbnb/static/icons/apple-touch-icon-180x180-bcbe0e3960cd084eb8eaf1353cf3c730.png","OK",""
"mapfre.com.gt","https://mapfre.com.gt","https://www.mapfre.com.gt/media/Logo-MAPFRE-4.png","OK",""
"thelocal.it","https://thelocal.it","https://www.thelocal.it/images/logo-it.svg","OK",""
"whirlpool-bangladesh.com","https://whirlpool-bangladesh.com","https://www.whirlpool-bangladesh.com/arquivos/whirlpoolbangladesh-favicon.png","OK",""
"pkf-l.com","https://pkf-l.com","https://www.pkf-l.com/wp-content/uploads/2024/10/PKF_Logo_Full-Colour_RGB.svg","OK",""
"honda-grenoble.com","https://honda-grenoble.com","https://www.honda-grenoble.com/images/logo-honda-auto_blanc.svg","OK",""
"culliganofofallon.com","https://culliganofofallon.com","https://www.culliganofofallon.com/images/logos/culligan_water_you_love.svg","OK",""
"isuzugyor.hu","https://isuzugyor.hu","https://huisuzucmsimages.carusseldwt.com/getImage/GeneralImages/country_1667499300043/isuzu_q4_web_1920x753.webp","OK",""
"allianz.mg","https://allianz.mg","https://allianz.mg///website//content/dam/onemarketing/system/allianz-logo.svg","OK",""
"modern-heads.com","https://modern-heads.com","https://www.modern-heads.com/wp-content/uploads/mh-logo-klein.png","OK",""
"carlsjr.com.mx","https://carlsjr.com.mx","https://carlsjrmx.netlify.app/assets/logo.svg","OK",""
"aamcoeastbrunswick.com","https://aamcoeastbrunswick.com","https://www.aamcoeastbrunswick.com/images/logo.png","OK",""
"job-impulse.sk","https://job-impulse.sk","https://job-impulse.sk/wp-content/uploads/2023/07/cropped-JobImpulse_lThumpnail_Logo_rot-192x192.png","OK",""
"honda-lille.com","https://honda-lille.com","https://www.honda-lille.com/images/logo-honda-auto_blanc.svg","OK",""
"subarusouthpoint.com","","","UNREADABLE",""
"rotarypublicschool.org","https://rotarypublicschool.org","https://rotarypublicschool.org/images/school-logo-2020.png","OK",""
"vbhtrgovina.si","https://vbhtrgovina.si","https://www.vbhtrgovina.si/static/Favicon/safari-pinned-tab.svg","OK",""
"pefc.cl","https://pefc.cl","https://www.pefc.cl/assets/icons/twitter-x-green.svg","OK",""
"aon.lv","https://aon.lv","https://aon.lv/wp-content/themes/aon/assets/icons/fav-new/safari-pinned-tab.svg","OK",""
"aamcoeggharbortwp.com","https://aamcoeggharbortwp.com","https://www.aamcoeggharbortwp.com/images/logo.png","OK",""
"ebay.com.tw","https://ebay.com.tw","https://ir.ebaystatic.com/cr/v/c1/chauffeur/pwa-app-icons/v1/icon-512x512.png","OK",""
"intersport.hr","","","UNREADABLE",""
"kia.co.mz","https://kia.co.mz","https://www.kia.co.mz/wp-content/uploads/2023/05/cropped-logo-kia_512_square_favicon-e1615121214149-150x150-1.png","OK",""
"aamcoroundrocktx.com","https://aamcoroundrocktx.com","https://www.aamcoroundrocktx.com/images/logo.png","OK",""
"culliganwaternebraska.com","https://culliganwaternebraska.com","https://www.culliganwaternebraska.com/images/logos/culligan_water_you_love.svg","OK",""
"foxinaboxbrisbane.com","https://foxinaboxbrisbane.com","https://foxinaboxbrisbane.com/bin/images/main_new/logo/brisbane_facebook_fox.png","OK",""
"pepsico.rs","","","UNREADABLE",""
"worldvisionamericalatina.org","https://worldvisionamericalatina.org","https://worldvisionamericalatina.org/wp-content/uploads/2022/06/wv-logo_®_dark_rgb-1024x270.png","OK",""
"adfc-radtourismus.de","https://adfc-radtourismus.de","https://www.adfc-radtourismus.de/typo3conf/ext/afmbootstrap/Resources/Public/Images/logo.svg","OK",""
"spitex-rothenburg.ch","https://spitex-rothenburg.ch","https://www.spitex-rothenburg.ch/img/spitex2014/ch.spitex-rothenburg/logo_de-hc7F6DF2CB.svg","OK",""
"toyotaonatca.com.tr","https://toyotaonatca.com.tr","https://www.toyotaonatca.com.tr/Assets/img/logo.png","OK",""
"aeccglobal.sg","https://aeccglobal.sg","https://www.aeccglobal.sg/images/new-logo.png","OK",""
"einhell.dk","https://einhell.dk","https://www.einhell.dk/_assets/369fecbaddba51f6af024f761a766400/Assets/img/logo.png","OK",""
"attijariwafabank.com.eg","https://attijariwafabank.com.eg","https://www.attijariwafabank.com.eg/_ipx/q_80/images/logo.svg","OK",""
"servier.ua","https://servier.ua","https://servier.ua/wp-content/uploads/sites/25/2022/10/Logo_Servier.svg","OK",""
"subway.com.my","https://subway.com.my","https://www.subway.com.my/images/logov2.webp","OK",""
"thebodyshop.fi","https://thebodyshop.fi","https://www.thebodyshop.fi/media/logo/stores/1/TBS_Logo_Header_1920_1_.png","OK",""
"honda.com.bd","https://honda.com.bd","https://honda.com.bd/assets/dhs/vendor/frontend/images/GBS_HWMY_Basic_RGB.png","OK",""
"mazda-autohaus-lommel-grettstadt.de","https://mazda-autohaus-lommel-grettstadt.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"kia-bandung.com","https://kia-bandung.com","https://www.kia-bandung.com/wp-content/uploads/2024/10/cropped-logo-kia-sq-192x192.png","OK",""
"accelltherapy.com.au","https://accelltherapy.com.au","https://www.accelltherapy.com.au/wp-content/uploads/2020/03/Accell-Pro-Logo.png","OK",""
"ccusa.nl","https://ccusa.nl","https://ccusa.nl/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg","OK",""
"subway.ru","https://subway.ru","https://subjoy.ru/images/logo.svg","OK",""
"murrelektronik.ch","https://murrelektronik.ch","https://www.murrelektronik.ch/fileadmin/images/xmurrelektronik_logo.png.pagespeed.ic.ffut0rdfdv.png","OK",""
"worldvision.com.au","https://worldvision.com.au","https://styleguide.worldvision.com.au/img/logo/wva_logo_master_76w.png","OK",""
"kia-trinkle-schorndorf.de","https://kia-trinkle-schorndorf.de","https://www.kia-trinkle-schorndorf.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"gs1.org.bo","https://gs1.org.bo","https://www.gs1.org.bo/images/logo-bolivia.png","OK",""
"asendia.at","https://asendia.at","https://www.asendia.at/hubfs/Favicon%20AB.png","OK",""
"flashmed-lb.com","https://flashmed-lb.com","https://flashmed-lb.com/wp-content/uploads/2024/03/logo1png.png","OK",""
"aamcoelcajon.com","https://aamcoelcajon.com","https://www.aamcoelcajon.com/images/logo.png","OK",""
"toyota-handler.at","https://toyota-handler.at","https://www.toyota.at/etc.clientlibs/dxp-frontend-core/clientlibs/clientlib-toyota/resources/images/favicons/safari-pinned-tab.svg","OK",""
"servier.gr","https://servier.gr","https://servier.gr/wp-content/uploads/sites/2/2022/10/Logo_Servier.svg","OK",""
"pkf.co.uk","https://pkf.co.uk","https://www.pkf.co.uk/media/thfbrznm/pkf-2-logo.svg","OK",""
"pirtek.nl","https://pirtek.nl","https://www.pirtek.nl/wp-content/uploads/2021/03/Pirtek.png","OK",""
"benlomondinc.com","","","UNREADABLE",""
"mazda-autohaus-flindt-marschacht.de","https://mazda-autohaus-flindt-marschacht.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"esseskincare.co.uk","https://esseskincare.co.uk","https://577c226a.delivery.rocketcdn.me/wp-content/uploads/2024/09/Esse_logo_only_white_2020_transparent_optimized.png","OK",""
"aamcopatchogue.com","https://aamcopatchogue.com","https://www.aamcopatchogue.com/images/logo.png","OK",""
"hansa-flex.be","https://hansa-flex.be","https://www.hansa-flex.be/logo512.png","OK",""
"msd-animal-health.co.nz","https://msd-animal-health.co.nz","https://www.msd-animal-health.co.nz/wp-content/uploads/sites/39/2020/05/msd-animal-health-logo.png","OK",""
"greatplacetowork.com.uy","https://greatplacetowork.com.uy","https://www.greatplacetowork.com.uy/hubfs/raw_assets/public/Great_Place_To_Work_February2023/images/GPTW_Logo_2017.svg","OK",""
"pearson.com.cn","","","UNREADABLE",""
"modshair-koeln-city.de","https://modshair-koeln-city.de","https://www.modshair-koeln-city.de/files/themes/mod2022/img/logo-dark.svg","OK",""
"stanbicbank.co.ke","https://stanbicbank.co.ke","https://www.stanbicbank.co.ke/static_file/SBG/Assets/icon/SA/flags/flag-kenya.svg","OK",""
"avonworldwide.com","","","UNREADABLE",""
"kia-guenther-dingelstaedt.de","https://kia-guenther-dingelstaedt.de","https://www.kia-guenther-dingelstaedt.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"starkeyjp.com","https://starkeyjp.com","https://www.starkeyjp.com/hubfs/DTP_WEB%E3%83%87%E3%83%BC%E3%82%BF/Starkey_logo/4_RGB/Starkey_2c_654_124_RGB.jpg","OK",""
"synlab-notes.com","https://synlab-notes.com","https://www.synlab-notes.com/_assets/9a86b6e87eac4f447a26e342f4853bb5/Grafix/logo_synlab.svg","OK",""
"toyota.ae","https://toyota.ae","https://www.toyota.ae/assets/icons/icon-shopping-bag-line.svg","OK",""
"nordicpharma.fr","https://nordicpharma.fr","https://www.nordicpharma.fr/wp-content/uploads/sites/22/2022/02/Logo-Nordic-Pharma-yt.png","OK",""
"plastoplan.com","https://plastoplan.com","https://plastoplan.com/wp-content/uploads/2016/06/logo-70.png","OK",""
"vetpartners.fr","https://vetpartners.fr","https://www.vetpartners.fr/wp-content/uploads/sites/4/2025/01/logo-fr.svg","OK",""
"pepsico.ua","","","UNREADABLE",""
"hertz-tilburg.nl","https://hertz-tilburg.nl","https://hertz-tilburg.nl/wp-content/uploads/2019/08/LogoKleur.png","OK",""
"berlitz-bahrain.com","https://berlitz-bahrain.com","https://www.berlitz-bahrain.com/upload/Berlitz_Sprachschulen_logo.svg.png","OK",""
"kelloggs.fr","","","UNREADABLE",""
"microbit.nl","https://microbit.nl","https://www.microbit.nl/../assets/img/apple-icon.png","OK",""
"kia-car-center-wismar.de","https://kia-car-center-wismar.de","https://www.kia-car-center-wismar.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"kia-wandscher-oldenburg.de","https://kia-wandscher-oldenburg.de","https://www.kia-wandscher-oldenburg.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"servier.com.ph","https://servier.com.ph","https://servier.com.ph/wp-content/uploads/sites/13/2022/10/Logo_Servier.svg","OK",""
"engie.com.au","","","UNREADABLE",""
"nutricia.co.uk","https://nutricia.co.uk","https://www.nutricia.co.uk/content/dam/sn/local/gbr/hcp/approved/nutricia/nutricia-grandfather-mother-son-playing-on-tree-trunk-mirrored.jpg","OK",""
"ajas.cz","https://ajas.cz","https://www.ajas.cz/wp-content/uploads/2021/11/ajas_logo_w.png","OK",""
"kia-h-p-schiffweiler.de","https://kia-h-p-schiffweiler.de","https://www.kia-h-p-schiffweiler.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"aamcospringfieldva.com","https://aamcospringfieldva.com","https://www.aamcospringfieldva.com/images/logo.png","OK",""
"citychain.co.th","https://citychain.co.th","https://citychain.co.th/cdn/shop/files/citychain_vertical_logo_1080x1080_2e9adc4a-cd54-4021-9d6c-93df80dacfcd_32x32.png","OK",""
"tanameracoffee.com","","","UNREADABLE",""
"middletemplevenue.org.uk","","","UNREADABLE",""
"honda-lorient.com","https://honda-lorient.com","https://www.honda-lorient.com/images/logo-honda-auto_blanc.svg","OK",""
